KAFR0A00100	0	6999	7709	ON	1	A00100	complement(6999..7709)	 
KAFR0A00110	1	14695	15627	ON	1	A00110	(14695..15627)	 
KAFR0A00120	1	17436	18164	ON	1	A00120	(17436..18164)	 
KAFR0A00130	0	20258	21043	ON	1	A00130	complement(20258..21043)	 
KAFR0A00140	0	23889	24374	ON	1	A00140	complement(23889..24374)	Anc_2.670 YKL026C
KAFR0A00150	1	24881	25651	ON	1	A00150	(24881..25651)	 YIR036C
KAFR0A00160	1	25880	26998	ON	1	A00160	(25880..26998)	Anc_2.664 YIR034C
KAFR0A00170	0	27115	30279	ON	1	A00170	complement(27115..30279)	Anc_2.662 YIR033W
KAFR0A00180	1	30690	31817	ON	1	A00180	(30690..31817)	Anc_2.660 YIR026C
KAFR0A00190	1	34416	35579	ON	1	A00190	(34416..35579)	 
KAFR0A00200	0	36457	41562	ON	1	A00200	complement(36457..41562)	Anc_2.653 YKL014C
KAFR0A00210	1	41792	42376	ON	1	A00210	(41792..42376)	Anc_2.652 YIR024C
KAFR0A00220	0	42494	45250	ON	1	A00220	complement(42494..45250)	Anc_2.651 YIR023W
KAFR0A00230	1	46128	47798	ON	1	A00230	(46128..47798)	Anc_2.649 YKL012W
KAFR0A00240	0	47871	49052	ON	1	A00240	complement(47871..49052)	Anc_2.647 YIR021W
KAFR0A00250	1	49552	50874	ON	1	A00250	(49552..50874)	Anc_2.646 YKL088W
KAFR0A00260	1	51134	51421	ON	1	A00260	(51134..51421)	Anc_3.334 YBR091C
KAFR0A00270	1	51990	53333	ON	1	A00270	(51990..53333)	Anc_2.643 YHR005C
KAFR0A00280	0	53403	54566	ON	1	A00280	complement(53403..54566)	Anc_2.639 YMR068W
KAFR0A00290	1	55098	56336	ON	1	A00290	(55098..56336)	Anc_2.638 YMR067C
KAFR0A00300	0	56363	59044	ON	1	A00300	complement(56363..59044)	Anc_2.637 YMR066W
KAFR0A00310	0	59611	61107	ON	1	A00310	complement(59611..61107)	Anc_2.632 YMR065W
KAFR0A00320	0	61335	62819	ON	1	A00320	complement(61335..62819)	Anc_2.631 YMR064W
KAFR0A00330	0	63386	64108	ON	1	A00330	complement(63386..64108)	Anc_2.630 YMR063W
KAFR0A00340	1	64526	65872	ON	1	A00340	(64526..65872)	Anc_2.628 YMR062C
KAFR0A00350	0	65897	67933	ON	1	A00350	complement(65897..67933)	Anc_2.627 YMR061W
KAFR0A00360	1	68581	69492	ON	1	A00360	(68581..69492)	Anc_2.626 YMR060C
KAFR0A00370	1	69584	70198	ON	1	A00370	(69584..70198)	Anc_2.400 YMR132C
KAFR0A00380	1	70400	71950	ON	1	A00380	(70400..71950)	Anc_2.401 YMR131C
KAFR0A00390	0	72037	72927	ON	1	A00390	complement(72037..72927)	Anc_2.404 YMR130W
KAFR0A00400	0	73035	77000	ON	1	A00400	complement(73035..77000)	Anc_2.406 YMR129W
KAFR0A00410	1	77338	78348	ON	1	A00410	(77338..78348)	Anc_2.410 YMR127C
KAFR0A00420	1	78636	79715	ON	1	A00420	(78636..79715)	Anc_2.412 YMR126C
KAFR0A00430	0	79853	82474	ON	1	A00430	complement(79853..82474)	Anc_2.413 YMR125W
KAFR0A00440	0	82765	85311	ON	1	A00440	complement(82765..85311)	Anc_2.414 YLR031W
KAFR0A00450	0	85561	85914	ON	1	A00450	complement(85561..85914)	Anc_2.415 YMR123W
KAFR0A00460	0	86189	86437	ON	1	A00460	complement(86189..86437)	Anc_2.416 YMR122W-A
KAFR0A00470	1	87358	89139	ON	1	A00470	(87358..89139)	Anc_2.418 YLR028C
KAFR0A00480	0	89176	90975	ON	1	A00480	complement(89176..90975)	Anc_2.419 YNL008C
KAFR0A00490	1	91785	92318	ON	1	A00490	(91785..92318)	Anc_2.423 YMR118C
KAFR0A00500	1	92439	93074	ON	1	A00500	(92439..93074)	Anc_2.427 YMR117C
KAFR0A00510	1	93452	94662	ON	1	A00510	(93452..93988,94240..94662)	Anc_2.431 YMR116C
KAFR0A00520	0	94819	96213	ON	1	A00520	complement(94819..96213)	Anc_2.433 YMR115W
KAFR0A00530	1	96407	97615	ON	1	A00530	(96407..97615)	Anc_2.434 YMR114C
KAFR0A00540	1	97785	98186	ON	1	A00540	(97785..98186)	Anc_2.436 YMR112C
KAFR0A00550	1	98478	99938	ON	1	A00550	(98478..99938)	Anc_2.437 YMR111C
KAFR0A00560	1	100170	101753	ON	1	A00560	(100170..101753)	Anc_2.439 YMR110C
KAFR0A00570	0	101898	103946	ON	1	A00570	complement(101898..103946)	Anc_2.441 YMR108W
KAFR0A00580	0	104340	104732	ON	1	A00580	complement(104340..104732)	Anc_2.443 YMR107W
KAFR0Atrna1K	1	105766	105838	ON	1	tK-CUU	(105766..105838)	tRNA Type: Lys (K) 
KAFR0A00590	1	105988	107889	ON	1	A00590	(105988..107889)	Anc_2.444 YMR106C
KAFR0A00600	1	108157	110841	ON	1	A00600	(108157..110841)	Anc_2.450 YMR102C
KAFR0A00610	1	111066	112097	ON	1	A00610	(111066..112097)	Anc_2.452 YMR101C
KAFR0A00620	0	112316	114310	ON	1	A00620	complement(112316..114310)	Anc_2.454 YMR100W
KAFR0A00630	0	114966	115859	ON	1	A00630	complement(114966..115859)	Anc_2.456 YMR099C
KAFR0A00640	0	116121	117260	ON	1	A00640	complement(116121..117260)	Anc_2.459 YKL113C
KAFR0A00650	1	118111	119562	ON	1	A00650	(118111..119562)	Anc_2.460 YKL112W
KAFR0A00660	1	119749	121416	ON	1	A00660	(119749..121416)	Anc_2.461 YMR098C
KAFR0A00670	1	121441	122526	ON	1	A00670	(121441..122526)	Anc_2.463 YMR097C
KAFR0A00680	0	122624	124033	ON	1	A00680	complement(122624..124033)	Anc_2.467 YMR094W
KAFR0A00690	0	124349	125875	ON	1	A00690	complement(124349..125875)	Anc_2.469 YMR093W
KAFR0A00700	1	126326	128149	ON	1	A00700	(126326..128149)	Anc_2.470 YMR092C
KAFR0A00710	1	128367	129719	ON	1	A00710	(128367..129719)	Anc_2.471 YMR091C
KAFR0A00720	0	129900	130586	ON	1	A00720	complement(129900..130586)	 YMR090W
KAFR0A00730	0	130791	131459	ON	1	A00730	complement(130791..131459)	 
KAFR0A00740	1	132072	134426	ON	1	A00740	(132072..134426)	Anc_2.472 YMR089C
KAFR0A00750	0	134809	135672	ON	1	A00750	complement(134809..135672)	Anc_2.474 YMR087W
KAFR0A00760	1	135882	137195	ON	1	A00760	(135882..137195)	Anc_2.475 YKL106W
KAFR0A00770	0	137386	140244	ON	1	A00770	complement(137386..140244)	Anc_2.476 YMR086W
KAFR0A00790	0	140666	141799	ON	1	A00790	complement(140666..141799)	Anc_2.480 YMR083W
KAFR0A00795	0	142879	143307	ON	1	A00795	complement(142879..143307)	
KAFR0A00800	0	144493	146754	ON	1	A00800	complement(144493..146754)	Anc_1.326 YJL056C
KAFR0A00810	1	148102	148803	ON	1	A00810	(148102..148803)	Anc_1.327 YJL055W
KAFR0A00820	1	148993	150372	ON	1	A00820	(148993..150372)	Anc_1.328 YJL054W
KAFR0A00830	1	150713	151831	ON	1	A00830	(150713..151831)	Anc_1.329 YJL053W
KAFR0A00840	0	151896	152894	ON	1	A00840	complement(151896..152894)	Anc_1.330 
KAFR0A00850	1	153587	155971	ON	1	A00850	(153587..155971)	Anc_1.331 YJL051W
KAFR0A00860	1	156234	159437	ON	1	A00860	(156234..159437)	Anc_1.332 YJL050W
KAFR0A00870	1	159691	161052	ON	1	A00870	(159691..161052)	Anc_1.334 YJL049W
KAFR0A00880	0	161162	162445	ON	1	A00880	complement(161162..162445)	Anc_1.335 YJL048C
KAFR0A00890	0	163096	165450	ON	1	A00890	complement(163096..165450)	Anc_1.343 YJL047C
KAFR0A00900	0	165609	166436	ON	1	A00900	complement(165609..166436)	Anc_1.346 YBR257W
KAFR0A00910	1	166830	168038	ON	1	A00910	(166830..168038)	Anc_1.347 YJL046W
KAFR0Atrna1S	0	168128	168209	ON	1	tS-AGA	complement(168128..168209)	tRNA Type: Ser (S) 
KAFR0A00920	1	169879	171414	ON	1	A00920	(169879..171414)	Anc_1.349 YFR028C
KAFR0Atrna1A	1	173388	173460	ON	1	tA-AGC	(173388..173460)	tRNA Type: Ala (A) 
KAFR0A00930	0	173650	175671	ON	1	A00930	complement(173650..175671)	Anc_1.352 YHR020W
