TPHA0A00090	0	1097	2233	ON	1	A00090	complement(1097..2233)	
TPHA0A00100	0	3099	3485	ON	1	A00100	complement(3099..3485)	 
TPHA0A00110	0	5851	6615	ON	1	A00110	complement(5851..6615)	 
TPHA0A00120	1	8390	9322	ON	1	A00120	(8390..9322)	 
TPHA0A00130	0	10942	12645	ON	1	A00130	complement(10942..12645)	 
TPHA0A00140	1	14857	15945	ON	1	A00140	(14857..15945)	 
TPHA0A00150	1	17045	17374	ON	1	A00150	(17045..17374)	Anc_5.124 YLR043C
TPHA0A00160	0	18104	18487	ON	1	A00160	complement(18104..18487)	Anc_5.130 YJR022W
TPHA0A00170	1	18932	19429	ON	1	A00170	(18932..19429)	Anc_5.135 YJR017C
TPHA0A00180	1	20243	21523	ON	1	A00180	(20243..21523)	Anc_5.137 YGR202C
TPHA0A00190	0	21741	22967	ON	1	A00190	complement(21741..22967)	Anc_5.147 YJR013W
TPHA0A00200	1	23317	23652	ON	1	A00200	(23317..23652)	Anc_5.148 YJR012C
TPHA0A00210	1	24300	24566	ON	1	A00210	(24300..24566)	Anc_5.151 YJR010C-A
TPHA0A00220	1	25205	26962	ON	1	A00220	(25205..26962)	Anc_5.152 YGR194C
TPHA0A00230	0	27112	28023	ON	1	A00230	complement(27112..28023)	Anc_5.157 YJR007W
TPHA0A00240	0	28756	30567	ON	1	A00240	complement(28756..30567)	Anc_5.158 YGR191W
TPHA0Atrna3W	1	32425	32533	ON	1	tW-CCA	(32425..32461,32497..32533)	tRNA Type: Trp (W) 
TPHA0A00250	0	32695	34626	ON	1	A00250	complement(32695..34626)	Anc_3.2 YOL148C
TPHA0A00260	0	35020	35772	ON	1	A00260	complement(35020..35772)	Anc_3.3 YOL147C
TPHA0A00270	1	36619	37323	ON	1	A00270	(36619..37323)	Anc_3.4 YOL146W
TPHA0A00280	1	37795	39291	ON	1	A00280	(37795..39291)	Anc_3.6 YOL144W
TPHA0A00290	0	39479	39991	ON	1	A00290	complement(39479..39991)	Anc_3.7 YOL143C
TPHA0A00300	0	40868	42169	ON	1	A00300	complement(40868..42169)	Anc_3.8 YNL330C
TPHA0A00310	0	42624	43058	ON	1	A00310	complement(42624..43058)	Anc_3.10 YNL328C
TPHA0A00320	1	44647	46017	ON	1	A00320	(44647..46017)	 
TPHA0A00330	1	46801	48063	ON	1	A00330	(46801..48063)	Anc_3.16 YNL323W
TPHA0A00340	0	48293	49231	ON	1	A00340	complement(48293..49231)	Anc_3.18 YNL322C
TPHA0A00350	1	50222	53197	ON	1	A00350	(50222..53197)	Anc_3.19 YNL321W
TPHA0A00360	0	53520	54152	ON	1	A00360	complement(53520..54152)	Anc_3.20 YOL139C
TPHA0A00370	1	54913	55788	ON	1	A00370	(54913..55788)	Anc_3.21 YNL320W
TPHA0A00380	0	55881	59813	ON	1	A00380	complement(55881..59813)	Anc_3.22 YOL138C
TPHA0A00390	0	60723	61523	ON	1	A00390	complement(60723..61523)	Anc_3.26 YOL136C
TPHA0A00400	0	62231	63229	ON	1	A00400	complement(62231..63229)	Anc_3.29 YNL316C
TPHA0A00410	1	63857	65275	ON	1	A00410	(63857..65275)	Anc_3.34 YOL132W
TPHA0A00420	1	66030	67235	ON	1	A00420	(66030..67235)	Anc_3.37 YOL131W
TPHA0A00430	0	67481	69160	ON	1	A00430	complement(67481..69160)	Anc_3.39 YNL308C
TPHA0A00440	1	69671	70219	ON	1	A00440	(69671..70219)	Anc_3.40 YOL129W
TPHA0A00450	1	71001	71946	ON	1	A00450	(71001..71013,71531..71946)	Anc_3.43 YOL127W
TPHA0A00460	0	72464	73585	ON	1	A00460	complement(72464..73585)	Anc_3.45 YOL126C
TPHA0A00470	0	74988	76082	ON	1	A00470	complement(74988..75402,76063..76082)	Anc_3.51 YNL302C
TPHA0A00480	0	77261	78447	ON	1	A00480	complement(77261..77709,78336..78447)	Anc_3.52 YNL301C
TPHA0A00490	0	79267	79836	ON	1	A00490	complement(79267..79836)	Anc_3.54 
TPHA0A00500	1	80226	82211	ON	1	A00500	(80226..82211)	Anc_3.55 YOL117W
TPHA0A00510	1	83015	83542	ON	1	A00510	(83015..83542)	 
TPHA0A00520	1	86990	88396	ON	1	A00520	(86990..88396)	Anc_3.57 YOL116W
TPHA0A00530	1	88935	90971	ON	1	A00530	(88935..90971)	Anc_3.58 YNL299W
TPHA0A00540	0	91128	91628	ON	1	A00540	complement(91128..91628)	Anc_3.59 YOL114C
TPHA0A00550	0	91847	96736	ON	1	A00550	complement(91847..96736)	Anc_3.61 YNL297C
TPHA0A00560	1	97235	98818	ON	1	A00560	(97235..98818)	Anc_3.64 YNL293W
TPHA0A00570	1	99440	100666	ON	1	A00570	(99440..100666)	Anc_3.67 YNL292W
TPHA0A00580	1	101866	102735	ON	1	A00580	(101866..102735)	Anc_3.70 YNL289W
TPHA0Atrna10G	0	103623	103694	ON	1	tG-UCC	complement(103623..103694)	tRNA Type: Gly (G) 
