Ecym_1001	1	4092	4853	ON	1	1001	(4092..4853)	similar to Ashbya gossypii AFR644C
Ecym_1002	0	5334	6082	ON	1	1002	complement(5334..5801,5858..6082)	similar to Saccharomyces cerevisiae YCL067C HMLALPHA2; 1-intron
Ecym_1003	1	6314	7105	ON	1	1003	(6314..7105)	similar to Saccharomyces cerevisiae YCL066W HMLALPHA1
Ecym_1004	1	7473	7799	ON	1	1004	(7473..7799)	similar to Ashbya gossypii AER457W/ ADL395C/ AFR642C
Ecym_1006	0	9635	10729	ON	1	1006	complement(9635..10729)	similar to Ashbya gossypii AFR747W
Ecym_1007	1	11741	13129	ON	1	1007	(11741..13129)	similar to XP_452214  K. lactis KLLA0C00462g
Ecym_1008	0	13340	16696	ON	1	1008	complement(13340..16696)	similar to Ashbya gossypii AFR745W
Ecym_1009	0	16963	17973	ON	1	1009	complement(16963..17973)	similar to Ashbya gossypii AFR744W
Ecym_1010	0	19126	19374	ON	1	1010	complement(19126..19374)	similar to Ashbya gossypii AFR743W
Ecym_1011	1	19924	22074	ON	1	1011	(19924..22074)	similar to Ashbya gossypii AGR406C/ AGR405C
Ecym_1012	0	22226	22759	ON	1	1012	complement(22226..22759)	similar to XP_452220 - K. lactis - KLLA0C00594g
Ecym_1013	0	22905	24140	ON	1	1013	complement(22905..24140)	similar to Ashbya gossypii AFR741W
Ecym_1014	1	25582	26631	ON	1	1014	(25582..26631)	similar to Ashbya gossypii AFR739C
Ecym_1015	1	27323	29749	ON	1	1015	(27323..29749)	similar to Ashbya gossypii AFR738C
Ecym_1016	0	29751	30986	ON	1	1016	complement(29751..30986)	similar to Ashbya gossypii AFR737W
Ecym_1017	1	31467	32435	ON	1	1017	(31467..32435)	similar to Ashbya gossypii AFR736C
Ecym_1018	0	32606	34123	ON	1	1018	complement(32606..34123)	similar to Ashbya gossypii AFR735W
Ecym_1019	1	34539	36791	ON	1	1019	(34539..36791)	similar to Ashbya gossypii AFR734C
Ecym_1020	0	37205	38479	ON	1	1020	complement(37205..38479)	similar to Ashbya gossypii AFR733W
Ecym_1021	1	39573	40679	ON	1	1021	(39573..40679)	similar to Ashbya gossypii AFR732c
Ecym_1022	0	41992	42375	ON	1	1022	complement(41992..42375)	similar to Ashbya gossypii AFR731w
Ecym_1023	0	42723	43682	ON	1	1023	complement(42723..43682)	similar to Ashbya gossypii AFR730W
Ecym_1024	1	43998	45065	ON	1	1024	(43998..45065)	similar to Ashbya gossypii AFR729C
Ecym_1026	0	47273	48559	ON	1	1026	complement(47273..48559)	similar to Ashbya gossypii AFR727W
Ecym_1027	0	49258	50034	ON	1	1027	complement(49258..50034)	similar to Saccharomyces cerevisiae YIR030C DCG1
Ecym_1028	1	51466	51696	ON	1	1028	(51466..51696)	similar to Saccharomyces cerevisiae YDR524C-B
Ecym_1029	1	53056	55560	ON	1	1029	(53056..55560)	similar to Ashbya gossypii AFR725C
Ecym_1030	1	56043	57365	ON	1	1030	(56043..57365)	similar to Ashbya gossypii AFR724C
Ecym_1031	1	57601	59166	ON	1	1031	(57601..59166)	similar to Ashbya gossypii AFR723C
Ecym_1032	1	59499	61985	ON	1	1032	(59499..61985)	similar to Ashbya gossypii AFR722C
Ecym_1033	0	62009	62785	ON	1	1033	complement(62009..62785)	similar to Ashbya gossypii AFR721W
Ecym_1034	0	63050	65254	ON	1	1034	complement(63050..65254)	similar to Ashbya gossypii AFR720W
Ecym_1035	0	65506	66714	ON	1	1035	complement(65506..66714)	similar to Ashbya gossypii AFR719W
Ecym_1036	0	67085	68629	ON	1	1036	complement(67085..68629)	similar to Ashbya gossypii AFR718W
Ecym_1037	0	68913	70013	ON	1	1037	complement(68913..70013)	similar to Ashbya gossypii AFR717W
Ecym_1038	1	71144	72628	ON	1	1038	(71144..72628)	similar to Ashbya gossypii AFR716C
Ecym_1039	1	72890	75073	ON	1	1039	(72890..75073)	similar to Ashbya gossypii AFR715C
Ecym_1040	0	75258	76760	ON	1	1040	complement(75258..76760)	similar to Ashbya gossypii AFR714W
Ecym_1041	0	77509	78969	ON	1	1041	complement(77509..78969)	similar to Ashbya gossypii AFR713W
Ecym_1042	1	79488	80993	ON	1	1042	(79488..80993)	similar to Ashbya gossypii AFR712C
Ecym_1043	1	81747	83750	ON	1	1043	(81747..83750)	similar to Ashbya gossypii AFR711C
Ecym_1044	0	84062	84538	ON	1	1044	complement(84062..84538)	similar to Ashbya gossypii AFR710W
Ecym_1045	1	84963	85961	ON	1	1045	(84963..85961)	similar to Ashbya gossypii AFR709C
