NDAI0A00100	0	783	1190	ON	1	A00100	complement(783..1190)	Anc_1.1  silent copy of MATalpha1 gene at HMLalpha possible pseudogene; contains 2 copies of a 20 bp direct repeat, causing a frameshft; synthetic translation made by ignoring one copy. 
NDAI0A00110	1	1584	2219	ON	1	A00110	(1584..2219)	Anc_1.2  silent copy of MATalpha2 gene at HMLalpha
NDAI0A00120	0	4652	5785	ON	1	A00120	complement(4652..5785)	Anc_1.3 
NDAI0A00130	1	6694	8130	ON	1	A00130	(6694..8130)	Anc_1.4 YCL063W
NDAI0A00140	0	8373	11648	ON	1	A00140	complement(8373..11648)	Anc_1.5 YCL061C
NDAI0A00150	0	12040	12993	ON	1	A00150	complement(12040..12993)	Anc_1.6 YCL059C
NDAI0A00160	1	13398	13769	ON	1	A00160	(13398..13769)	Anc_1.7 YCL058W-A
NDAI0A00170	0	13975	14265	ON	1	A00170	complement(13975..14265)	Anc_1.8 YCL057C-A
NDAI0A00180	1	14692	16914	ON	1	A00180	(14692..16914)	Anc_1.9 
NDAI0A00190	0	17031	17546	ON	1	A00190	complement(17031..17546)	Anc_1.10 YCL056C
NDAI0A00200	1	19148	20140	ON	1	A00200	(19148..20140)	Anc_1.11 
NDAI0A00210	1	20953	21912	ON	1	A00210	(20953..21912)	Anc_1.12 YCL055W
NDAI0A00220	1	23446	25971	ON	1	A00220	(23446..25971)	Anc_1.13 
NDAI0A00230	0	26120	27400	ON	1	A00230	complement(26120..27400)	Anc_1.14 YCL052C
NDAI0A00240	1	28061	29917	ON	1	A00240	(28061..29917)	Anc_1.15 YCL051W
NDAI0A00250	0	30396	31325	ON	1	A00250	complement(30396..31325)	Anc_1.17 YCL050C
NDAI0A00260	1	32364	32582	ON	1	A00260	(32364..32582)	
NDAI0A00270	1	33713	35290	ON	1	A00270	(33713..35290)	Anc_1.25 YCL048W
NDAI0A00280	0	35473	36264	ON	1	A00280	complement(35473..36264)	Anc_1.27 YCL047C
NDAI0A00290	0	36674	38944	ON	1	A00290	complement(36674..38944)	Anc_1.29 YCL045C
NDAI0A00300	0	39301	40710	ON	1	A00300	complement(39301..40710)	Anc_1.30 YCL044C
NDAI0A00310	0	41297	42868	ON	1	A00310	complement(41297..42868)	Anc_1.31 
NDAI0A00320	1	45071	46564	ON	1	A00320	(45071..46564)	Anc_1.33 
NDAI0A00330	1	47534	48727	ON	1	A00330	(47534..48727)	 
NDAI0A00340	1	50320	53166	ON	1	A00340	(50320..53166)	Anc_1.34 YCL039W
NDAI0A00350	0	53361	55082	ON	1	A00350	complement(53361..55082)	Anc_1.35 
NDAI0A00360	0	55940	57445	ON	1	A00360	complement(55940..57445)	Anc_1.36 
NDAI0Atrna16S	0	57878	57959	ON	1	tS-AGA	complement(57878..57959)	tRNA Type: Ser (S) 
NDAI0A00370	1	62290	64200	ON	1	A00370	(62290..64200)	Anc_1.37 
NDAI0A00380	0	64438	64767	ON	1	A00380	complement(64438..64767)	Anc_1.38 YCL035C
NDAI0A00410	1	70952	72124	ON	1	A00410	(70952..72124)	Anc_1.39 YCL034W
NDAI0A00420	0	72236	72778	ON	1	A00420	complement(72236..72778)	Anc_1.40 YCL033C
NDAI0A00430	1	73040	74356	ON	1	A00430	(73040..74356)	Anc_1.42 YCL032W
NDAI0A00440	0	74564	75526	ON	1	A00440	complement(74564..75526)	Anc_1.43 YCL031C
NDAI0A00450	0	76940	79348	ON	1	A00450	complement(76940..79348)	Anc_1.45 YCL030C
NDAI0A00460	0	80213	81943	ON	1	A00460	complement(80213..81943)	Anc_1.46 YCL029C
NDAI0A00470	1	82257	83399	ON	1	A00470	(82257..83399)	Anc_1.47 YCL028W
NDAI0A00480	1	83932	85758	ON	1	A00480	(83932..85758)	Anc_1.48 YCL027W
NDAI0A00490	0	86168	86749	ON	1	A00490	complement(86168..86749)	 
NDAI0A00500	0	88787	89386	ON	1	A00500	complement(88787..89386)	 
NDAI0A00510	0	90908	91342	ON	1	A00510	complement(90908..91342)	Anc_1.74 YCR043C
NDAI0A00520	0	92793	93878	ON	1	A00520	complement(92793..93878)	Anc_1.72 YCR044C
NDAI0A00530	0	94089	94802	ON	1	A00530	complement(94089..94802)	Anc_1.71 YER018C
NDAI0A00540	1	95132	96547	ON	1	A00540	(95132..96547)	Anc_1.70 YER019W
NDAI0A00550	1	96937	100704	ON	1	A00550	(96937..100704)	Anc_1.69 YLR189C
NDAI0A00560	0	100930	103074	ON	1	A00560	complement(100930..103074)	Anc_1.67 
NDAI0A00570	0	103515	106529	ON	1	A00570	complement(103515..106529)	Anc_1.66 
NDAI0A00580	0	107678	108458	ON	1	A00580	complement(107678..107940,108452..108458)	Anc_1.62 YDR500C
NDAI0A00590	1	109144	110760	ON	1	A00590	(109144..110760)	Anc_1.61 YDR501W
NDAI0A00600	0	111082	113478	ON	1	A00600	complement(111082..113478)	Anc_1.60 YLR182W
NDAI0A00610	0	113913	115610	ON	1	A00610	complement(113913..115610)	 
NDAI0A00620	0	115992	116573	ON	1	A00620	complement(115992..116573)	Anc_1.49 
NDAI0A00630	0	117010	117591	ON	1	A00630	complement(117010..117591)	 
NDAI0A00640	0	118100	120025	ON	1	A00640	complement(118100..120025)	Anc_1.50 
NDAI0A00650	1	120882	121202	ON	1	A00650	(120882..121202)	Anc_1.51 YDR510W
NDAI0A00660	1	121773	124841	ON	1	A00660	(121773..124841)	Anc_1.52 
NDAI0A00670	0	124998	125404	ON	1	A00670	complement(124998..125033,125093..125308,125369..125404)	
NDAI0A00680	1	125751	126206	ON	1	A00680	(125751..126206)	Anc_1.130 YLR154C
NDAI0A00690	1	126791	130999	ON	1	A00690	(126791..130999)	Anc_1.134 YCR038C
NDAI0Atrna10T	0	131341	131413	ON	1	tT-AGU	complement(131341..131413)	tRNA Type: Thr (T) 
NDAI0A00700	1	131786	134512	ON	1	A00700	(131786..134512)	Anc_1.136 
NDAI0A00710	0	134887	135894	ON	1	A00710	complement(134887..135894)	Anc_1.138 YCR036W
NDAI0A00720	1	136300	137496	ON	1	A00720	(136300..137496)	Anc_1.139 YCR035C
NDAI0A00730	0	137894	138934	ON	1	A00730	complement(137894..138934)	Anc_1.140 
NDAI0A00740	0	139425	143852	ON	1	A00740	complement(139425..143852)	 
NDAI0A00750	0	144773	151225	ON	1	A00750	complement(144773..151225)	Anc_1.144 YCR032W
NDAI0A00760	1	152287	153047	ON	1	A00760	(152287..152296,152641..153047)	Anc_1.146 YCR031C
NDAI0A00770	1	153905	154533	ON	1	A00770	(153905..153910,154384..154533)	Anc_1.148 YJL189W
NDAI0A00780	1	156271	158034	ON	1	A00780	(156271..158034)	Anc_1.150 
NDAI0A00790	1	158668	159209	ON	1	A00790	(158668..158909,159047..159209)	Anc_1.153 YCR028C-A
NDAI0A00800	1	159587	161173	ON	1	A00800	(159587..161173)	Anc_1.155 
NDAI0A00810	1	161635	164307	ON	1	A00810	(161635..164307)	Anc_1.157 YJL181W
NDAI0A00820	1	164929	165998	ON	1	A00820	(164929..165237,165753..165998)	Anc_1.161 YJL177W
NDAI0A00830	0	166377	168431	ON	1	A00830	complement(166377..168431)	Anc_1.162 YKL179C
NDAI0A00840	0	168916	170415	ON	1	A00840	complement(168916..170415)	Anc_1.167 YKL178C
NDAI0A00850	0	171753	174161	ON	1	A00850	complement(171753..174161)	 
NDAI0A00860	0	174620	175807	ON	1	A00860	complement(174620..175807)	Anc_1.168 
NDAI0A00870	0	176384	179209	ON	1	A00870	complement(176384..179209)	Anc_1.171 YKL176C
NDAI0A00880	1	180111	181679	ON	1	A00880	(180111..181679)	Anc_1.172 YKL175W
NDAI0A00890	0	181903	183828	ON	1	A00890	complement(181903..183828)	Anc_1.173 YKL174C
NDAI0A00900	1	184310	187303	ON	1	A00900	(184310..187303)	Anc_1.174 YKL173W
NDAI0A00910	1	187719	188774	ON	1	A00910	(187719..188774)	Anc_1.176 YJL167W
NDAI0A00920	1	189693	192521	ON	1	A00920	(189693..192521)	Anc_1.178 YKL171W
NDAI0A00930	1	193077	193493	ON	1	A00930	(193077..193493)	Anc_1.179 YKL170W
NDAI0A00940	0	193710	195800	ON	1	A00940	complement(193710..195800)	Anc_1.180 YJL165C
NDAI0A00950	0	196371	196781	ON	1	A00950	complement(196371..196781)	Anc_1.181 YKL167C
NDAI0A00960	0	197205	198431	ON	1	A00960	complement(197205..198431)	Anc_1.182 
NDAI0A00970	0	198993	200804	ON	1	A00970	complement(198993..200804)	Anc_1.183 
NDAI0A00980	0	201468	204245	ON	1	A00980	complement(201468..204245)	Anc_1.184 YKL165C
