KNAG0A00100	0	1604	2326	ON	1	A00100	complement(1604..2326)	NOTE: genes on this chromosome were renumbered due to a late revision in chromosome structure
KNAG0A01140	0	2371	2847	ON	1	A01140	complement(2371..2847)	NOTE: genes on this chromosome were renumbered due to a late revision in chromosome structure
KNAG0A01150	1	6346	7041	ON	1	A01150	(6346..7041)	
KNAG0A01160	0	7229	8530	ON	1	A01160	complement(7229..8530)	Anc_3.8 YNL330C
KNAG0A01170	1	8837	9547	ON	1	A01170	(8837..9547)	Anc_3.13 YOL142W
KNAG0A01180	1	9765	11795	ON	1	A01180	(9765..11795)	Anc_3.15 YOL141W
KNAG0A01190	1	11971	13221	ON	1	A01190	(11971..13221)	Anc_3.16 YNL323W
KNAG0A01200	1	13635	14915	ON	1	A01200	(13635..14915)	Anc_3.17 YOL140W
KNAG0A01210	0	15312	15962	ON	1	A01210	complement(15312..15962)	Anc_3.20 YOL139C
KNAG0A01220	1	16327	17253	ON	1	A01220	(16327..17253)	Anc_3.21 YNL320W
KNAG0A01230	0	17341	21306	ON	1	A01230	complement(17341..21306)	Anc_3.22 YOL138C
KNAG0A01240	1	21704	23137	ON	1	A01240	(21704..23137)	Anc_3.24 YOL137W
KNAG0A01250	1	23559	24917	ON	1	A01250	(23559..24917)	Anc_3.25 YNL317W
KNAG0A01260	0	25055	26146	ON	1	A01260	complement(25055..26146)	Anc_3.26 YOL136C gene spans a gap in the genome sequence
KNAG0A01270	0	26480	27124	ON	1	A01270	complement(26480..27124)	Anc_3.27 YOL135C
KNAG0A01280	1	27372	27716	ON	1	A01280	(27372..27716)	Anc_3.28 YOL133W
KNAG0A01290	0	27911	30667	ON	1	A01290	complement(27911..30667)	Anc_3.32 YNL313C
KNAG0A01300	1	30887	31750	ON	1	A01300	(30887..31750)	Anc_3.33 YNL312W gene spans a gap in the genome sequence
KNAG0A01310	1	32434	33861	ON	1	A01310	(32434..33861)	Anc_3.34 YOL132W
KNAG0A01320	1	34033	34584	ON	1	A01320	(34033..34584)	Anc_3.40 YOL129W
KNAG0A01330	0	34784	35977	ON	1	A01330	complement(34784..35977)	Anc_3.41 YOL128C
KNAG0A01340	0	36170	37291	ON	1	A01340	complement(36170..37291)	Anc_3.45 YOL126C
KNAG0A01350	1	37879	39147	ON	1	A01350	(37879..39147)	Anc_3.46 YOL125W
KNAG0A01360	0	39188	40498	ON	1	A01360	complement(39188..40498)	Anc_3.48 YOL124C
KNAG0A01370	1	41785	43422	ON	1	A01370	(41785..43422)	Anc_3.49 YOL123W
KNAG0A01380	0	43745	45580	ON	1	A01380	complement(43745..45580)	Anc_3.50 YOL122C
KNAG0A01390	0	45847	46594	ON	1	A01390	complement(45847..46261,46575..46594)	Anc_3.51 YNL302C
KNAG0A01400	0	46997	47983	ON	1	A01400	complement(46997..47445,47872..47983)	Anc_3.52 YNL301C
KNAG0A01410	0	49093	50640	ON	1	A01410	complement(49093..50640)	Anc_3.53 YOL119C
KNAG0A01420	1	51250	53022	ON	1	A01420	(51250..53022)	Anc_3.55 YOL117W
KNAG0A01430	1	53708	55012	ON	1	A01430	(53708..55012)	Anc_3.57 YOL116W
KNAG0A01440	1	55270	56850	ON	1	A01440	(55270..56850)	Anc_3.58 YNL299W
KNAG0A01450	0	57005	57550	ON	1	A01450	complement(57005..57550)	Anc_3.59 YOL114C
KNAG0A01460	1	57704	59539	ON	1	A01460	(57704..59539)	Anc_3.64 YNL293W
KNAG0A01470	0	59654	60250	ON	1	A01470	complement(59654..60250)	Anc_3.65 YOL111C
KNAG0A01480	1	60537	61385	ON	1	A01480	(60537..61385)	Anc_3.66 YOL110W
KNAG0A01490	1	62182	62970	ON	1	A01490	(62182..62970)	Anc_3.70 YNL289W
KNAG0A01500	0	63460	63954	ON	1	A01500	complement(63460..63954)	 
KNAG0A01510	1	64382	66688	ON	1	A01510	(64382..66688)	Anc_5.90 YGR237C
KNAG0A01520	1	66993	67274	ON	1	A01520	(66993..67274)	Anc_5.91 YGR236C
KNAG0A01530	1	67617	68078	ON	1	A01530	(67617..68078)	Anc_5.92 YGR235C
KNAG0A01540	0	68397	69605	ON	1	A01540	complement(68397..69605)	Anc_5.93 YGR234W
KNAG0A01550	0	70263	72605	ON	1	A01550	complement(70263..72605)	Anc_5.94 YHR154W
KNAG0A01560	1	74485	77964	ON	1	A01560	(74485..77964)	Anc_5.96 YGR233C
KNAG0A01570	0	78024	78722	ON	1	A01570	complement(78024..78722)	Anc_5.97 YGR232W
