Y1000_ID	YGOB_ID	BLASTP_Subject	BLASTP_Percent_id	BLAT_Subject	BLAT_Percent_id
g000003.m1	AAL186W	100.000	AAL186W	100.00
g000004.m1	AAL185W	100.000	AAL185W	100.00
g000005.m1	AAL184W	100.000	AAL184W	100.00
g000006.m1	AAL183W	100.000	AAL183W	100.00
g000007.m1	AAL182W	100.000	AAL182W	100.00
g000008.m1	AAL181C	100.000	AAL181C	100.00
g000009.m1	AAL180C	100.000	AAL180C	100.00
g000010.m1	AAL179W	100.000	AAL179W	100.00
g000011.m1	AAL178W	100.000	AAL178W	100.00
g000012.m1	AAL177W	100.000	AAL177W	100.00
g000013.m1	AAL176C	100.000	AAL176C	100.00
g000014.m1	AAL175W	100.000	AAL175W	100.00
g000015.m1	AAL174C	100.000	AAL174C	100.00
g000016.m1	AAL173C	100.000	AAL173C	100.00
g000017.m1	AAL172C	100.000	AAL172C	100.00
g000018.m1	AAL171W	100.000	AAL171W	100.00
g000019.m1	AAL170W	100.000	AAL170W	100.00
g000020.m1	AAL169C	100.000	AAL169C	100.00
g000021.m1	AAL168C	100.000	AAL168C	100.00
g000022.m1	AAL167W	100.000	AAL167W	100.00
g000023.m1	AAL166C	100.000	AAL166C	100.00
g000024.m1	AAL165W	100.000	AAL165W	100.00
g000025.m1	AAL164C	100.000	AAL164C	100.00
g000026.m1	AAL163W	100.000	AAL163W	100.00
g000027.m1	AAL162C	100.000	AAL162C	100.00
g000028.m1	AAL161W	100.000	AAL161W	100.00
g000029.m1	AAL160W	100.000	AAL160W	100.00
g000030.m1	AAL159C	100.000	AAL159C	100.00
g000031.m1	AAL158W	100.000	AAL158W	100.00
g000032.m1	AAL157C	100.000	AAL157C	100.00
g000033.m1	AAL156C	100.000	AAL156C	100.00
g000034.m1	AAL155W	100.000	AAL155W	100.00
g000035.m1	AAL154C	100.000	AAL154C	100.00
g000036.m1	AAL153C	100.000	AAL153C	100.00
g000037.m1	AAL152W	100.000	AAL152W	100.00
g000038.m1	AAL151C	100.000	AAL151C	100.00
g000039.m1	AAL150W	100.000	AAL150W	100.00
g000040.m1	AAL149C	100.000	AAL149C	100.00
g000041.m1	AAL148W	100.000	AAL148W	100.00
g000042.m1	AAL147C	99.835	AAL147C	99.83
g000043.m1	AAL146W	100.000	AAL146W	100.00
g000044.m1	AAL145W	100.000	AAL145W	100.00
g000045.m1	AAL144C	100.000	AAL144C	100.00
g000046.m1	AAL143W	100.000	AAL143W	100.00
g000047.m1	AAL142C	99.301	AAL142C	99.30
g000048.m1	AAL141C	100.000	AAL141C	100.00
g000049.m1	AAL140C	100.000	AAL140C	100.00
g000050.m1	AAL139C	100.000	AAL139C	100.00
g000051.m1	AAL138C	100.000	AAL138C	100.00
g000052.m1	AAL137W	100.000	AAL137W	100.00
g000053.m1	AAL136C	100.000	AAL136C	100.00
g000054.m1	AAL135C	100.000	AAL135C	100.00
g000055.m1	AAL134W	100.000	AAL134W	100.00
g000056.m1	AAL133W	100.000	AAL133W	100.00
g000057.m1	AAL132C	100.000	AAL132C	100.00
g000058.m1	AAL131C	100.000	AAL131C	100.00
g000059.m1	AAL130W	100.000	AAL130W	100.00
g000060.m1	AAL129C	100.000	AAL129C	100.00
g000061.m1	AAL128C	100.000	AAL128C	100.00
g000062.m1	AAL127W	100.000	AAL127W	100.00
g000063.m1	AAL126C	99.274	AAL126C	100.00
g000064.m1	AAL125W	100.000	AAL125W	100.00
g000065.m1	AAL124W	100.000	AAL124W	100.00
g000066.m1	AAL123W	100.000	AAL123W	100.00
g000067.m1	AAL122C	100.000	AAL122C	100.00
g000068.m1	AAL121C	100.000	AAL121C	100.00
g000069.m1	AAL120C	100.000	AAL120C	100.00
g000070.m1	AAL119W	100.000	AAL119W	100.00
g000071.m1	AAL118C	100.000	AAL118C	100.00
g000072.m1	AAL117C	100.000	AAL117C	100.00
g000073.m1	AAL116W	100.000	AAL116W	100.00
g000074.m1	AAL115W	100.000	AAL115W	100.00
g000075.m1	AAL114C	100.000	AAL114C	100.00
g000076.m1	AAL113W	100.000	AAL113W	100.00
g000077.m1	AAL112C	100.000	AAL112C	100.00
g000078.m1	AAL111C	100.000	AAL111C	100.00
g000079.m1	AAL110C	100.000	AAL110C	100.00
g000080.m1	AAL109W	100.000	AAL109W	100.00
g000081.m1	AAL108C	100.000	AAL108C	100.00
g000082.m1	AAL107W	100.000	AAL107W	100.00
g000083.m1	AAL106W	100.000	AAL106W	100.00
g000084.m1	AAL105C	100.000	AAL105C	100.00
g000085.m1	AAL104C	100.000	AAL104C	100.00
g000086.m1	AAL103W	100.000	AAL103W	100.00
g000087.m1	AAL102C	100.000	AAL102C	100.00
g000088.m1	AAL101W	100.000	AAL101W	100.00
g000089.m1	AAL100C	100.000	AAL100C	100.00
g000090.m1	AAL099C	99.522	AAL099C	100.00
g000091.m1	AAL097C	100.000	AAL097C	100.00
g000092.m1	AAL096W	100.000	AAL096W	100.00
g000093.m1	AAL095W	100.000	AAL095W	100.00
g000094.m1	AAL094W	100.000	AAL094W	100.00
g000095.m1	AAL093C	100.000	AAL093C	100.00
g000096.m1	AAL092C	100.000	AAL092C	100.00
g000097.m1	AAL091C	100.000	AAL091C	100.00
g000098.m1	AAL090C	99.831	AAL090C	99.83
