Y1000_ID	YGOB_ID	BLASTP_Subject	BLASTP_Percent_id	BLAT_Subject	BLAT_Percent_id
g000001.m1	TBLA0D05010	100.000	TBLA0D05010	100.00
g000002.m1	TBLA0D05000	100.000	TBLA0D05000	100.00
g000003.m1	TBLA0D04990	100.000	TBLA0D04990	100.00
g000004.m1	TBLA0D04980	100.000	TBLA0D04980	100.00
g000005.m1	TBLA0D04970	100.000	TBLA0D04970	100.00
g000006.m1	TBLA0I01430	26.984		
g000007.m1	TBLA0D04950	100.000	TBLA0D04950	100.00
g000008.m1	TBLA0D04940	100.000	TBLA0D04940	100.00
g000009.m1	TBLA0D04930	100.000	TBLA0D04930	100.00
g000010.m1	TBLA0F04280	86.076	TBLA0F04280	86.08
g000011.m1	TBLA0D04920	91.049	TBLA0D04920	100.00
g000012.m1	TBLA0D04910	100.000	TBLA0D04910	100.00
g000013.m1	TBLA0D04890	100.000	TBLA0D04890	100.00
g000014.m1	TBLA0D04880	100.000	TBLA0D04880	100.00
g000015.m1	TBLA0D04870	100.000	TBLA0D04870	100.00
g000016.m1	TBLA0D04860	100.000	TBLA0D04860	100.00
g000017.m1	TBLA0D04850	100.000	TBLA0D04850	100.00
g000018.m1	TBLA0D04840	100.000	TBLA0D04840	100.00
g000019.m1	TBLA0D04830	100.000	TBLA0D04830	100.00
g000020.m1	TBLA0D04820	100.000	TBLA0D04820	100.00
g000021.m1	TBLA0D04810	100.000	TBLA0D04810	100.00
g000022.m1	TBLA0D04800	100.000	TBLA0D04800	100.00
g000023.m1	TBLA0D04790	100.000	TBLA0D04790	100.00
g000024.m1	TBLA0D04780	100.000	TBLA0D04780	100.00
g000025.m1	TBLA0D04770	100.000	TBLA0D04770	100.00
g000026.m1	TBLA0D04760	100.000	TBLA0D04760	100.00
g000027.m1	TBLA0D04750	100.000	TBLA0D04750	100.00
g000028.m1	TBLA0D04740	100.000	TBLA0D04740	100.00
g000029.m1	TBLA0D04730	100.000	TBLA0D04730	100.00
g000030.m1	TBLA0D04720	100.000	TBLA0D04720	100.00
g000031.m1	TBLA0D04710	99.772	TBLA0D04710	99.89
g000032.m1	TBLA0D04700	100.000	TBLA0D04700	100.00
g000033.m1	TBLA0D04690	100.000	TBLA0D04690	100.00
