Y1000_ID	YGOB_ID	BLASTP_Subject	BLASTP_Percent_id	BLAT_Subject	BLAT_Percent_id
Q0140			YDL167C	57.14
YAL001C	YAL001C	100.000	YAL001C	100.00
YAL002W	YAL002W	100.000	YAL002W	100.00
YAL003W	YAL003W	100.000	YAL003W	100.00
YAL005C	YAL005C	100.000	YAL005C	100.00
YAL007C	YAL007C	100.000	YAL007C	100.00
YAL008W	YAL008W	100.000	YAL008W	100.00
YAL009W	YAL009W	100.000	YAL009W	100.00
YAL010C	YAL010C	100.000	YAL010C	100.00
YAL011W	YAL011W	100.000	YAL011W	100.00
YAL012W	YAL012W	100.000	YAL012W	100.00
YAL013W	YAL013W	100.000	YAL013W	100.00
YAL014C	YAL014C	100.000	YAL014C	100.00
YAL015C	YAL015C	100.000	YAL015C	100.00
YAL016W	YAL016W	100.000	YAL016W	100.00
YAL017W	YAL017W	100.000	YAL017W	100.00
YAL018C	YAL018C	100.000	YAL018C	100.00
YAL019W	YAL019W	100.000	YAL019W	100.00
YAL020C	YAL020C	100.000	YAL020C	100.00
YAL021C	YAL021C	100.000	YAL021C	100.00
YAL022C	YAL022C	100.000	YAL022C	100.00
YAL023C	YAL023C	100.000	YAL023C	100.00
YAL024C	YAL024C	100.000	YAL024C	100.00
YAL025C	YAL025C	100.000	YAL025C	100.00
YAL026C	YAL026C	100.000	YAL026C	100.00
YAL027W	YAL027W	100.000	YAL027W	100.00
YAL028W	YAL028W	100.000	YAL028W	100.00
YAL029C	YAL029C	100.000	YAL029C	100.00
YAL030W	YAL030W	100.000	YAL030W	100.00
YAL031C	YAL031C	100.000	YAL031C	100.00
YAL032C	YAL032C	100.000	YAL032C	100.00
YAL033W	YAL033W	100.000	YAL033W	100.00
YAL034C	YAL034C	100.000	YAL034C	100.00
YAL034W-A	YAL034W-A	100.000	YAL034W-A	100.00
YAL035W	YAL035W	100.000	YAL035W	100.00
YAL036C	YAL036C	100.000	YAL036C	100.00
YAL037C-A	YAL037C-A	100.000	YAL037C-A	100.00
YAL037W	YAL037W	100.000	YAL037W	100.00
YAL038W	YAL038W	100.000	YAL038W	100.00
YAL039C	YAL039C	100.000	YAL039C	100.00
YAL040C	YAL040C	100.000	YAL040C	100.00
YAL041W	YAL041W	100.000	YAL041W	100.00
YAL042W	YAL042W	100.000	YAL042W	100.00
YAL043C	YAL043C	100.000	YAL043C	100.00
YAL044C	YAL044C	100.000	YAL044C	100.00
YAL044W-A	YAL044W-A	100.000	YAL044W-A	100.00
YAL046C	YAL046C	100.000	YAL046C	100.00
YAL047C	YAL047C	100.000	YAL047C	100.00
YAL048C	YAL048C	100.000	YAL048C	100.00
YAL049C	YAL049C	100.000	YAL049C	100.00
YAL051W	YAL051W	100.000	YAL051W	100.00
YAL053W	YAL053W	100.000	YAL053W	100.00
YAL054C	YAL054C	100.000	YAL054C	100.00
YAL055W	YAL055W	100.000	YAL055W	100.00
YAL056W	YAL056W	100.000	YAL056W	100.00
YAL058W	YAL058W	100.000	YAL058W	100.00
YAL059W	YAL059W	100.000	YAL059W	100.00
YAL060W	YAL060W	100.000	YAL060W	100.00
YAL061W	YAL061W	100.000	YAL061W	100.00
YAL062W	YAL062W	100.000	YAL062W	100.00
YAL063C	YAL063C	100.000	YAL063C	100.00
YAL063C-A	YAL063C-A	100.000	YAL063C-A	100.00
YAL064C-A	YAL064C-A	100.000	YAL064C-A	100.00
YAL064W	YAL064W	100.000	YAL064W	100.00
YAL064W-B	YAL064W-B	100.000	YAL064W-B	100.00
YAL065C	YAL065C	100.000	YAL065C	100.00
YAL067C	YAL067C	100.000	YAL067C	100.00
YAL067W-A	YAL067W-A	100.000	YAL067W-A	100.00
YAL068C	YAL068C	100.000	YAL068C	100.00
YAR002C-A	YAR002C-A	100.000	YAR002C-A	100.00
YAR002W	YAR002W	100.000	YAR002W	100.00
YAR003W	YAR003W	100.000	YAR003W	100.00
YAR007C	YAR007C	100.000	YAR007C	100.00
YAR008W	YAR008W	100.000	YAR008W	100.00
YAR009C	YNL054W-B	94.810	YNL054W-B	95.20
YAR010C	YNL054W-B	98.161	YNL054W-B	98.16
YAR014C	YAR014C	100.000	YAR014C	100.00
YAR015W	YAR015W	100.000	YAR015W	100.00
YAR018C	YAR018C	100.000	YAR018C	100.00
YAR019C	YAR019C	100.000	YAR019C	100.00
YAR020C	YAR020C	100.000	YAR020C	100.00
YAR023C	YAR023C	100.000	YAR023C	100.00
YAR027W	YAR027W	100.000	YAR027W	100.00
YAR028W	YAR028W	100.000	YAR028W	100.00
YAR029W	YAR029W	100.000	YAR029W	100.00
YAR031W	YAR031W	100.000	YAR031W	100.00
YAR033W	YAR033W	100.000	YAR033W	100.00
YAR035C-A	YAR035C-A	100.000	YAR035C-A	100.00
YAR035W	YAR035W	100.000	YAR035W	100.00
YAR042W	YAR042W	100.000	YAR042W	100.00
YAR050W	YAR050W	100.000	YAR050W	100.00
YAR061W	YAR061W	100.000	YAR061W	100.00
YAR064W	YAR064W	100.000	YAR064W	100.00
YAR066W	YAR066W	100.000	YAR066W	100.00
YAR068W	YAR068W	100.000	YAR068W	100.00
YAR071W	YAR071W	100.000	YAR071W	100.00
YBL001C	YBL001C	100.000	YBL001C	100.00
YBL002W	YBL002W	100.000	YBL002W	100.00
YBL003C	YBL003C	100.000	YBL003C	100.00
YBL004W	YBL004W	100.000	YBL004W	100.00
YBL005W	YBL005W	100.000	YBL005W	100.00
YBL005W-A	YNL054W-B	77.471	YNL054W-B	77.47
YBL005W-B	YNL054W-B	91.168	YNL054W-B	91.05
YBL006C	YBL006C	100.000	YBL006C	100.00
YBL007C	YBL007C	100.000	YBL007C	100.00
YBL008W	YBL008W	100.000	YBL008W	100.00
YBL008W-A	YBL008W-A	100.000	YBL008W-A	100.00
YBL009W	YBL009W	100.000	YBL009W	100.00
YBL010C	YBL010C	100.000	YBL010C	100.00
YBL011W	YBL011W	100.000	YBL011W	100.00
YBL013W	YBL013W	100.000	YBL013W	100.00
YBL014C	YBL014C	100.000	YBL014C	100.00
YBL015W	YBL015W	100.000	YBL015W	100.00
YBL016W	YBL016W	100.000	YBL016W	100.00
YBL017C	YBL017C	100.000	YBL017C	100.00
YBL018C	YBL018C	100.000	YBL018C	100.00
YBL019W	YBL019W	100.000	YBL019W	100.00
YBL020W	YBL020W	100.000	YBL020W	100.00
YBL021C	YBL021C	100.000	YBL021C	100.00
YBL022C	YBL022C	100.000	YBL022C	100.00
YBL023C	YBL023C	100.000	YBL023C	100.00
YBL024W	YBL024W	100.000	YBL024W	100.00
YBL025W	YBL025W	100.000	YBL025W	100.00
YBL026W	YBL026W	100.000	YBL026W	100.00
YBL027W	YBL027W	100.000	YBL027W	100.00
YBL028C	YBL028C	100.000	YBL028C	100.00
YBL029C-A	YBL029C-A	100.000	YBL029C-A	100.00
YBL029W	YBL029W	100.000	YBL029W	100.00
YBL030C	YBL030C	100.000	YBL030C	100.00
YBL031W	YBL031W	100.000	YBL031W	100.00
YBL032W	YBL032W	100.000	YBL032W	100.00
YBL033C	YBL033C	100.000	YBL033C	100.00
YBL034C	YBL034C	100.000	YBL034C	100.00
YBL035C	YBL035C	100.000	YBL035C	100.00
YBL036C	YBL036C	100.000	YBL036C	100.00
YBL037W	YBL037W	100.000	YBL037W	100.00
YBL038W	YBL038W	100.000	YBL038W	100.00
YBL039C	YBL039C	100.000	YBL039C	100.00
YBL039W-B	YBL039W-B	100.000	YBL039W-B	100.00
YBL040C	YBL040C	100.000	YBL040C	100.00
YBL041W	YBL041W	100.000	YBL041W	100.00
YBL042C	YBL042C	100.000	YBL042C	100.00
YBL043W	YBL043W	100.000	YBL043W	100.00
YBL044W	YBL044W	100.000	YBL044W	100.00
YBL045C	YBL045C	100.000	YBL045C	100.00
YBL046W	YBL046W	100.000	YBL046W	100.00
YBL047C	YBL047C	100.000	YBL047C	100.00
YBL048W	YBL048W	100.000	YBL048W	100.00
YBL049W	YBL049W	100.000	YBL049W	100.00
YBL050W	YBL050W	100.000	YBL050W	100.00
YBL051C	YBL051C	100.000	YBL051C	100.00
YBL052C	YBL052C	100.000	YBL052C	100.00
YBL054W	YBL054W	100.000	YBL054W	100.00
YBL055C	YBL055C	100.000	YBL055C	100.00
YBL056W	YBL056W	100.000	YBL056W	100.00
YBL057C	YBL057C	100.000	YBL057C	100.00
YBL058W	YBL058W	100.000	YBL058W	100.00
YBL059C-A	YBL059C-A	100.000	YBL059C-A	100.00
YBL059W	YBL059W	100.000	YBL059W	100.00
YBL060W	YBL060W	100.000	YBL060W	100.00
YBL061C	YBL061C	100.000	YBL061C	100.00
YBL063W	YBL063W	100.000	YBL063W	100.00
YBL064C	YBL064C	100.000	YBL064C	100.00
YBL066C	YBL066C	100.000	YBL066C	100.00
YBL067C	YBL067C	100.000	YBL067C	100.00
YBL068W	YBL068W	100.000	YBL068W	100.00
YBL069W	YBL069W	100.000	YBL069W	100.00
YBL071C	YBL071C	100.000	YBL071C	100.00
YBL071C-B	YBL071C-B	100.000	YBL071C-B	100.00
YBL071W-A	YBL071W-A	100.000	YBL071W-A	100.00
YBL072C	YBL072C	100.000	YBL072C	100.00
YBL074C	YBL074C	100.000	YBL074C	100.00
YBL075C	YBL075C	100.000	YBL075C	100.00
YBL076C	YBL076C	100.000	YBL076C	100.00
YBL078C	YBL078C	100.000	YBL078C	100.00
YBL079W	YBL079W	100.000	YBL079W	100.00
YBL080C	YBL080C	100.000	YBL080C	100.00
YBL081W	YBL081W	100.000	YBL081W	100.00
YBL082C	YBL082C	100.000	YBL082C	100.00
YBL084C	YBL084C	100.000	YBL084C	100.00
YBL085W	YBL085W	100.000	YBL085W	100.00
YBL086C	YBL086C	100.000	YBL086C	100.00
YBL087C	YER117W	100.000	YBL087C	100.00
YBL088C	YBL088C	100.000	YBL088C	100.00
YBL089W	YBL089W	100.000	YBL089W	100.00
YBL090W	YBL090W	100.000	YBL090W	100.00
YBL091C	YBL091C	100.000	YBL091C	100.00
